Model,Silhouette Score
aadl-models_emtest_Dependable_System_Notional_1.json,-0.11974579444698347
aadl-models_emtest_Subsystem_Notional_1.json,0.0711635485911602
aadl-models_peterexample_main_i_1.json,0.08497176086133909
aadl-models_test_foo_bar_1.json,0.05466948381078544
aadl-networking-refmodel_AFDX_PreSynthesis_AFDX_PreSynthesis_i_1.json,-0.048484850775760965
aadl-networking-refmodel_AFDX_PreSynthesis_HW_Platform_i_1.json,-0.04289937488256588
aadl-networking-refmodel_AFDX_PreSynthesis_Module_i_1.json,0.07134754735940978
aadl-networking-refmodel_Basic_AFDX_Model_Basic_AFDX_Model_i_1.json,-0.014625401235593286
aadl-networking-refmodel_Basic_AFDX_Model_HW_Platform_i_1.json,-0.04667346413496238
aadl-networking-refmodel_Basic_AFDX_Model_Module_i_1.json,0.07444389780067999
aadl-networking-refmodel_Software_Layer_Software_Layer_i_1.json,0.1896999513607552
aadl-networking-refmodel_TTE_Model_HW_Platform_i_1.json,-0.07901722041777179
aadl-networking-refmodel_TTE_Model_Module_i_1.json,0.06912936916977667
aadl-networking-refmodel_TTE_Model_TTE_Model_i_1.json,-0.06279251935801135
aadl-qa_accessconn_gpses_i_1.json,-0.08423109001119435
aadl-qa_accessconn_top_i_1.json,0.11708759084805563
aadl-qa_bug155Logi_SysLog_Imp_1.json,0.11242504927931687
aadl-qa_bug155PlatSys_Foo_Imp_1.json,-0.028229670860382174
aadl-qa_bug155Plat_SysComp_Imp_1.json,0.12280648184589928
aadl-qa_bug155Plat_SysPlat_Imp_1.json,0.14911024092391387
aadl-qa_CarSystem_carRT_impl_1.json,0.04862136749116322
aadl-qa_connectioninheritance_se_i_1.json,0.15956794474150218
aadl-qa_connectioninheritance_s_i_1.json,0.16444033982144604
aadl-qa_connectioninheritance_top_iext_1.json,0.09479093068757721
aadl-qa_connectioninheritance_top_i_1.json,0.09470185008998198
aadl-qa_connectiontiming_s_i_1.json,0.12202544237601835
aadl-qa_connname_pth_i_1.json,0.05512433558217907
aadl-qa_connname_src_i_1.json,0.2945502023822238
aadl-qa_connname_top_basic_1.json,0.02552880436591785
aadl-qa_emv2_issue8_bus_subsystem_i_1.json,0.0981686743732105
aadl-qa_emv2_issue8_main_i_1.json,-0.0537047104170577
aadl-qa_etef_top_i_1.json,0.02942181629464852
aadl-qa_example2_root_impl_1.json,-0.06224184726218933
aadl-qa_example_root2_impl_1.json,-0.10171840292734648
aadl-qa_flowspeclat_src_i_1.json,0.2945502023822238
aadl-qa_flowspeclat_top_basic_1.json,0.02552880436591785
aadl-qa_issue158_s_i_1.json,0.12202544237601835
aadl-qa_issue164_s_i_1.json,0.11678734091965749
aadl-qa_issue168_App1_impl_1.json,0.0464916405709818
aadl-qa_issue168_App2_impl_1.json,0.0464916405709818
aadl-qa_issue168_SWsystem_impl_1.json,0.152043459743771
aadl-qa_issue168_topSystem_impl_1.json,0.18472835158749015
aadl-qa_issue171_s_i_1.json,0.12202544237601835
aadl-qa_issue176_SysParent_Imp_1.json,0.16381061541020966
aadl-qa_issue177_SysInverse2ofPFG_Imp_1.json,-0.01490012744365808
aadl-qa_issue182_test1_Test2_impl_1.json,0.29390383646385504
aadl-qa_issue182_test1_Test3_impl_1.json,0.29390383646385504
aadl-qa_issue182_test1_Test_impl_1.json,0.29390383646385504
aadl-qa_issue182_test1_Test_Subcompo2_impl_1.json,0.08568536708053537
aadl-qa_issue182_test1_Test_Subcompo3_impl_1.json,0.08568536708053537
aadl-qa_issue182_test1_Test_Subcompo_impl_1.json,0.08568536708053537
aadl-qa_issue182_test2_Test2_impl_1.json,-0.16607387506229998
aadl-qa_issue182_test2_Test_impl_1.json,0.29390383646385504
aadl-qa_issue182_test2_Test_Subcompo2_impl_1.json,0.14098214291726485
aadl-qa_issue182_test2_Test_Subcompo_impl_1.json,0.08568536708053537
aadl-qa_issue208_2_gpses_i_1.json,0.13312391718857486
